Market_ID,Plan_ID,PPO,Network Score,Satisfaction Score,Premium,Inside Good Share
538,1,1,0.91,0.85,2.5231486,0.14587
538,2,0,0.84,0.825,2.3708197,0.06362
538,3,1,0.9,0.915,2.5684929,0.14201
538,4,1,0.84,0.78,2.4695818,0.10467
538,9,1,0.85,0.775,2.4943605,0.10640
539,10,0,0.83,0.725,2.2928905,0.07027
539,4,1,0.84,0.78,2.5020468,0.12221
539,13,1,0.78,0.82,2.4639377,0.11259
539,2,0,0.84,0.825,2.3243714,0.08060
539,16,0,0.88,0.865,2.3248481,0.10822
539,3,1,0.9,0.915,2.6013987,0.15893
539,5,0,0.86,0.8,2.3177365,0.08878
539,12,1,0.875,0.91,2.5828354,0.15175
540,8,0,0.92,0.925,2.3674368,0.10757
540,3,1,0.9,0.915,2.5392433,0.15107
540,7,1,0.9,0.85,2.5219451,0.13546
540,4,1,0.84,0.78,2.4577194,0.10834
540,9,1,0.85,0.775,2.4672054,0.11016
540,6,0,0.89,0.875,2.3525581,0.08704
540,12,1,0.875,0.91,2.5696058,0.12444
540,5,0,0.86,0.8,2.2918447,0.07709
541,12,1,0.875,0.91,2.5431893,0.14874
541,7,1,0.9,0.85,2.558927,0.13890
541,4,1,0.84,0.78,2.4971866,0.10565
541,3,1,0.9,0.915,2.5958366,0.13893
541,5,0,0.86,0.8,2.3379615,0.06926
541,11,0,0.84,0.83,2.2761856,0.07998
541,8,0,0.92,0.925,2.3632868,0.11609
541,6,0,0.89,0.875,2.3211248,0.09964
542,7,1,0.9,0.85,2.537135,0.15486
542,11,0,0.84,0.83,2.3416406,0.07441
542,8,0,0.92,0.925,2.3688344,0.11513
542,4,1,0.84,0.78,2.469889,0.11826
542,15,1,0.91,0.875,2.6655825,0.11974
542,5,0,0.86,0.8,2.3015213,0.07827
542,9,1,0.85,0.775,2.492727,0.12160
542,6,0,0.89,0.875,2.3012157,0.11251
543,5,0,0.86,0.8,2.3113445,0.08159
543,11,0,0.84,0.83,2.2808937,0.09188
543,7,1,0.9,0.85,2.5301199,0.15384
543,14,0,0.92,0.85,2.4226109,0.08779
543,13,1,0.78,0.82,2.4910384,0.09700
543,12,1,0.875,0.91,2.5682998,0.14212
543,4,1,0.84,0.78,2.4861948,0.10997
543,3,1,0.9,0.915,2.6478016,0.13135
544,1,1,0.91,0.85,2.5322842,0.13442
544,9,1,0.85,0.775,2.4629611,0.10791
544,3,1,0.9,0.915,2.5263104,0.14574
544,12,1,0.875,0.91,2.5437273,0.12786
544,14,0,0.92,0.85,2.3514402,0.08889
544,7,1,0.9,0.85,2.5406155,0.12719
544,8,0,0.92,0.925,2.3778499,0.10199
544,2,0,0.84,0.825,2.3232899,0.06696
545,1,1,0.91,0.85,2.5269173,0.14238
545,14,0,0.92,0.85,2.3614433,0.09222
545,2,0,0.84,0.825,2.3272262,0.06567
545,8,0,0.92,0.925,2.3929086,0.09982
545,7,1,0.9,0.85,2.5452644,0.12850
545,11,0,0.84,0.83,2.2703542,0.07529
545,3,1,0.9,0.915,2.5480463,0.15083
545,15,1,0.91,0.875,2.5418502,0.14517
546,14,0,0.92,0.85,2.379444,0.11264
546,4,1,0.84,0.78,2.5020843,0.13633
546,13,1,0.78,0.82,2.6288682,0.07852
546,16,0,0.88,0.865,2.3334011,0.10686
546,2,0,0.84,0.825,2.320311,0.08637
546,12,1,0.875,0.91,2.575338,0.17402
546,10,0,0.83,0.725,2.3131333,0.06894
546,6,0,0.89,0.875,2.3095981,0.12564
547,6,0,0.89,0.875,2.3074758,0.12302
547,14,0,0.92,0.85,2.4071285,0.10133
547,9,1,0.85,0.775,2.5426266,0.13197
547,16,0,0.88,0.865,2.3318016,0.10647
547,11,0,0.84,0.83,2.2870096,0.09046
547,8,0,0.92,0.925,2.3941392,0.12161
547,5,0,0.86,0.8,2.2897364,0.09213
547,13,1,0.78,0.82,2.5020705,0.12333
548,11,0,0.84,0.83,2.2728968,0.09112
548,2,0,0.84,0.825,2.3195142,0.07727
548,7,1,0.9,0.85,2.5500926,0.15975
548,6,0,0.89,0.875,2.2961595,0.10922
548,1,1,0.91,0.85,2.5880557,0.15268
548,16,0,0.88,0.865,2.3163602,0.10639
548,4,1,0.84,0.78,2.4776776,0.13274
548,10,0,0.83,0.725,2.2974317,0.06464
549,14,0,0.92,0.85,2.3703597,0.09984
549,8,0,0.92,0.925,2.4410202,0.10229
549,7,1,0.9,0.85,2.5383612,0.14902
549,9,1,0.85,0.775,2.4802938,0.12253
549,12,1,0.875,0.91,2.5411195,0.15223
549,13,1,0.78,0.82,2.462259,0.10394
549,16,0,0.88,0.865,2.4192649,0.07881
549,11,0,0.84,0.83,2.2814036,0.08695
550,8,0,0.92,0.925,2.3589677,0.11545
550,4,1,0.84,0.78,2.5530033,0.09476
550,5,0,0.86,0.8,2.3134916,0.07418
550,16,0,0.88,0.865,2.3155562,0.09560
550,1,1,0.91,0.85,2.5667246,0.14596
550,3,1,0.9,0.915,2.5507208,0.16935
550,14,0,0.92,0.85,2.3620881,0.09668
550,13,1,0.78,0.82,2.4701114,0.10431
551,3,1,0.9,0.915,2.5554405,0.16475
551,15,1,0.91,0.875,2.5593185,0.16028
551,16,0,0.88,0.865,2.4036487,0.07608
551,8,0,0.92,0.925,2.3599011,0.12008
551,10,0,0.83,0.725,2.2890112,0.06453
551,7,1,0.9,0.85,2.554574,0.14754
551,13,1,0.78,0.82,2.4784199,0.10008
551,2,0,0.84,0.825,2.4064662,0.06217
552,10,0,0.83,0.725,2.299651,0.05983
552,11,0,0.84,0.83,2.3317179,0.07407
552,8,0,0.92,0.925,2.3663922,0.10930
552,15,1,0.91,0.875,2.5391055,0.16043
552,7,1,0.9,0.85,2.5579252,0.13552
552,14,0,0.92,0.85,2.3631239,0.09382
552,12,1,0.875,0.91,2.5521294,0.14709
552,4,1,0.84,0.78,2.4798416,0.11661
553,2,0,0.84,0.825,2.3173887,0.08759
553,4,1,0.84,0.78,2.4901274,0.13138
553,10,0,0.83,0.725,2.3719318,0.05702
553,14,0,0.92,0.85,2.3836015,0.11083
553,1,1,0.91,0.85,2.5916565,0.15659
553,9,1,0.85,0.775,2.4903955,0.13563
553,5,0,0.86,0.8,2.3030246,0.09486
553,13,1,0.78,0.82,2.479952,0.11692
554,13,1,0.78,0.82,2.5530432,0.10215
554,14,0,0.92,0.85,2.3815208,0.12603
554,9,1,0.85,0.775,2.5363912,0.12702
554,4,1,0.84,0.78,2.5361354,0.12396
554,5,0,0.86,0.8,2.304015,0.09928
554,3,1,0.9,0.915,2.7138088,0.14003
554,2,0,0.84,0.825,2.3242818,0.09173
554,10,0,0.83,0.725,2.3113193,0.07527
555,14,0,0.92,0.85,2.4133963,0.08341
555,8,0,0.92,0.925,2.3603125,0.11225
555,11,0,0.84,0.83,2.2886957,0.07497
555,12,1,0.875,0.91,2.5341348,0.13959
555,7,1,0.9,0.85,2.5224758,0.14158
555,15,1,0.91,0.875,2.5375444,0.14829
555,13,1,0.78,0.82,2.460282,0.09519
555,4,1,0.84,0.78,2.4710279,0.10477
556,3,1,0.9,0.915,2.55498,0.15359
556,4,1,0.84,0.78,2.467249,0.11216
556,14,0,0.92,0.85,2.3737339,0.09384
556,13,1,0.78,0.82,2.4588962,0.09656
556,1,1,0.91,0.85,2.5822176,0.12538
556,8,0,0.92,0.925,2.3604797,0.11686
556,15,1,0.91,0.875,2.5481915,0.14879
556,10,0,0.83,0.725,2.3528073,0.05135
557,11,0,0.84,0.83,2.2834215,0.09379
557,6,0,0.89,0.875,2.32715,0.11609
557,4,1,0.84,0.78,2.5139446,0.12053
557,14,0,0.92,0.85,2.387634,0.10179
557,5,0,0.86,0.8,2.3036401,0.08978
557,1,1,0.91,0.85,2.5572798,0.17646
557,10,0,0.83,0.725,2.317699,0.06555
557,9,1,0.85,0.775,2.5190601,0.12648
558,15,1,0.91,0.875,2.5539544,0.15434
558,10,0,0.83,0.725,2.3035809,0.05795
558,12,1,0.875,0.91,2.5632583,0.13703
558,2,0,0.84,0.825,2.3208803,0.06970
558,16,0,0.88,0.865,2.3132365,0.09289
558,3,1,0.9,0.915,2.551433,0.16602
558,8,0,0.92,0.925,2.3650472,0.11344
558,6,0,0.89,0.875,2.2986602,0.10585
559,15,1,0.91,0.875,2.5981425,0.13930
559,8,0,0.92,0.925,2.3563971,0.11943
559,16,0,0.88,0.865,2.3401354,0.08558
559,4,1,0.84,0.78,2.5821768,0.08486
559,3,1,0.9,0.915,2.5422582,0.16825
559,10,0,0.83,0.725,2.3110908,0.05687
559,1,1,0.91,0.85,2.5473984,0.15059
559,14,0,0.92,0.85,2.403495,0.08975
560,11,0,0.84,0.83,2.4719718,0.05890
560,9,1,0.85,0.775,2.4784763,0.13451
560,5,0,0.86,0.8,2.3232665,0.08662
560,13,1,0.78,0.82,2.4763353,0.10692
560,10,0,0.83,0.725,2.3097309,0.06823
560,1,1,0.91,0.85,2.5787599,0.14585
560,4,1,0.84,0.78,2.4731865,0.13180
560,7,1,0.9,0.85,2.5651183,0.15824
561,12,1,0.875,0.91,2.5551939,0.14725
561,5,0,0.86,0.8,2.3313064,0.07528
561,8,0,0.92,0.925,2.3655622,0.11112
561,2,0,0.84,0.825,2.339943,0.06955
561,10,0,0.83,0.725,2.2855101,0.06066
561,15,1,0.91,0.875,2.534292,0.16219
561,3,1,0.9,0.915,2.5628528,0.15496
561,4,1,0.84,0.78,2.483108,0.11545
562,10,0,0.83,0.725,2.294703,0.06393
562,2,0,0.84,0.825,2.3128795,0.07888
562,13,1,0.78,0.82,2.5170489,0.09709
562,1,1,0.91,0.85,2.5454958,0.16035
562,9,1,0.85,0.775,2.4797457,0.12752
562,5,0,0.86,0.8,2.325704,0.07814
562,8,0,0.92,0.925,2.360799,0.12997
562,7,1,0.9,0.85,2.5414278,0.15858
563,11,0,0.84,0.83,2.300291,0.08104
563,16,0,0.88,0.865,2.3249195,0.09658
563,7,1,0.9,0.85,2.5648387,0.13481
563,15,1,0.91,0.875,2.5297922,0.16201
563,10,0,0.83,0.725,2.2931176,0.06193
563,12,1,0.875,0.91,2.5799401,0.13587
563,6,0,0.89,0.875,2.3223626,0.10596
563,4,1,0.84,0.78,2.4727231,0.11853
564,14,0,0.92,0.85,2.3893182,0.09564
564,15,1,0.91,0.875,2.5414524,0.16634
564,12,1,0.875,0.91,2.5594391,0.14546
564,4,1,0.84,0.78,2.4746493,0.11261
564,16,0,0.88,0.865,2.3664508,0.08521
564,2,0,0.84,0.825,2.3218457,0.07542
564,10,0,0.83,0.725,2.291397,0.06317
564,1,1,0.91,0.85,2.5463135,0.15170
565,6,0,0.89,0.875,2.3437006,0.10189
565,14,0,0.92,0.85,2.3667842,0.10513
565,10,0,0.83,0.725,2.2997023,0.06252
565,12,1,0.875,0.91,2.558083,0.15045
565,16,0,0.88,0.865,2.3191037,0.10129
565,2,0,0.84,0.825,2.3153042,0.07922
565,15,1,0.91,0.875,2.5515613,0.17840
565,13,1,0.78,0.82,2.472468,0.11541
566,16,0,0.88,0.865,2.3760768,0.08999
566,10,0,0.83,0.725,2.2988048,0.06363
566,9,1,0.85,0.775,2.4979291,0.11069
566,13,1,0.78,0.82,2.4829648,0.09731
566,4,1,0.84,0.78,2.473898,0.11813
566,3,1,0.9,0.915,2.5519208,0.16308
566,11,0,0.84,0.83,2.2937501,0.08601
566,15,1,0.91,0.875,2.5462174,0.16843
567,6,0,0.89,0.875,2.3210762,0.09820
567,4,1,0.84,0.78,2.4832203,0.10531
567,8,0,0.92,0.925,2.3602991,0.11149
567,1,1,0.91,0.85,2.5416377,0.14253
567,7,1,0.9,0.85,2.5489009,0.14243
567,10,0,0.83,0.725,2.3250792,0.05286
567,16,0,0.88,0.865,2.3333641,0.09108
567,12,1,0.875,0.91,2.5425117,0.15393
568,3,1,0.9,0.915,2.5887988,0.14709
568,13,1,0.78,0.82,2.4672081,0.09984
568,8,0,0.92,0.925,2.354492,0.11762
568,7,1,0.9,0.85,2.5343893,0.14151
568,9,1,0.85,0.775,2.4834388,0.11406
568,2,0,0.84,0.825,2.3241714,0.07152
568,4,1,0.84,0.78,2.471069,0.11271
568,14,0,0.92,0.85,2.3993875,0.09416
569,8,0,0.92,0.925,2.3681824,0.12145
569,15,1,0.91,0.875,2.5497188,0.17223
569,10,0,0.83,0.725,2.3985335,0.04643
569,11,0,0.84,0.83,2.2918129,0.07650
569,14,0,0.92,0.85,2.358318,0.10386
569,5,0,0.86,0.8,2.3055277,0.08248
569,12,1,0.875,0.91,2.5590933,0.16114
569,9,1,0.85,0.775,2.4839698,0.12989
570,15,1,0.91,0.875,2.5375081,0.15526
570,12,1,0.875,0.91,2.5699486,0.14174
570,2,0,0.84,0.825,2.3902173,0.06451
570,9,1,0.85,0.775,2.4859697,0.11066
570,3,1,0.9,0.915,2.540511,0.16833
570,10,0,0.83,0.725,2.5088742,0.03767
570,14,0,0.92,0.85,2.398274,0.09660
570,4,1,0.84,0.78,2.4699433,0.11944
571,13,1,0.78,0.82,2.4722952,0.09164
571,15,1,0.91,0.875,2.5309484,0.16583
571,12,1,0.875,0.91,2.5357102,0.14871
571,1,1,0.91,0.85,2.5676749,0.13178
571,4,1,0.84,0.78,2.4940894,0.10033
571,14,0,0.92,0.85,2.3906156,0.09326
571,10,0,0.83,0.725,2.3306631,0.05803
571,9,1,0.85,0.775,2.4957397,0.10757
572,16,0,0.88,0.865,2.3238653,0.08980
572,3,1,0.9,0.915,2.5394741,0.15957
572,5,0,0.86,0.8,2.3284175,0.07024
572,15,1,0.91,0.875,2.528918,0.14959
572,7,1,0.9,0.85,2.580497,0.11875
572,14,0,0.92,0.85,2.3497401,0.09369
572,9,1,0.85,0.775,2.4734696,0.11192
572,8,0,0.92,0.925,2.3786606,0.10472
573,5,0,0.86,0.8,2.2912783,0.07869
573,15,1,0.91,0.875,2.5453004,0.15117
573,8,0,0.92,0.925,2.3607131,0.10594
573,10,0,0.83,0.725,2.3003797,0.05552
573,12,1,0.875,0.91,2.619792,0.11724
573,6,0,0.89,0.875,2.3139145,0.09954
573,3,1,0.9,0.915,2.5520834,0.15567
573,7,1,0.9,0.85,2.5550999,0.13386
574,13,1,0.78,0.82,2.4762569,0.10830
574,14,0,0.92,0.85,2.37312,0.09865
574,10,0,0.83,0.725,2.3455167,0.05304
574,11,0,0.84,0.83,2.2715473,0.08484
574,8,0,0.92,0.925,2.385753,0.11663
574,3,1,0.9,0.915,2.5640221,0.16961
574,6,0,0.89,0.875,2.3131867,0.10782
574,7,1,0.9,0.85,2.5521128,0.15584
575,4,1,0.84,0.78,2.4756407,0.11315
575,9,1,0.85,0.775,2.4898224,0.11205
575,3,1,0.9,0.915,2.5588513,0.14896
575,11,0,0.84,0.83,2.3017338,0.07921
575,5,0,0.86,0.8,2.4470611,0.05474
575,7,1,0.9,0.85,2.5393633,0.14067
575,6,0,0.89,0.875,2.3798536,0.09009
575,1,1,0.91,0.85,2.5385981,0.15758
576,3,1,0.9,0.915,2.5587773,0.18520
576,14,0,0.92,0.85,2.3765968,0.10151
576,16,0,0.88,0.865,2.326161,0.09743
576,9,1,0.85,0.775,2.5137032,0.11995
576,10,0,0.83,0.725,2.3362026,0.05714
576,8,0,0.92,0.925,2.4381702,0.10096
576,12,1,0.875,0.91,2.6112725,0.14521
576,5,0,0.86,0.8,2.310569,0.08344
577,6,0,0.89,0.875,2.3902334,0.09733
577,9,1,0.85,0.775,2.5150619,0.12821
577,11,0,0.84,0.83,2.2953647,0.09130
577,15,1,0.91,0.875,2.5615892,0.18599
577,4,1,0.84,0.78,2.5005812,0.12859
577,10,0,0.83,0.725,2.3106918,0.06464
577,2,0,0.84,0.825,2.3447728,0.07991
577,14,0,0.92,0.85,2.3721323,0.11428
578,11,0,0.84,0.83,2.2732162,0.08637
578,15,1,0.91,0.875,2.5537815,0.16903
578,12,1,0.875,0.91,2.5772437,0.14690
578,16,0,0.88,0.865,2.3507663,0.09145
578,5,0,0.86,0.8,2.3249236,0.07709
578,8,0,0.92,0.925,2.3667204,0.12404
578,2,0,0.84,0.825,2.3291486,0.07560
578,4,1,0.84,0.78,2.4875611,0.12368
579,4,1,0.84,0.78,2.5743421,0.10258
579,6,0,0.89,0.875,2.3465619,0.10695
579,13,1,0.78,0.82,2.5088967,0.10171
579,14,0,0.92,0.85,2.3680388,0.10915
579,15,1,0.91,0.875,2.6043663,0.16418
579,9,1,0.85,0.775,2.5438891,0.11545
579,8,0,0.92,0.925,2.38308,0.12859
579,10,0,0.83,0.725,2.335948,0.06159
580,3,1,0.9,0.915,2.5490335,0.16239
580,15,1,0.91,0.875,2.5325678,0.16143
580,6,0,0.89,0.875,2.2962805,0.10218
580,14,0,0.92,0.85,2.3979267,0.08959
580,9,1,0.85,0.775,2.4977381,0.10226
580,12,1,0.875,0.91,2.593493,0.11913
580,13,1,0.78,0.82,2.516137,0.08855
580,2,0,0.84,0.825,2.3341531,0.07247
581,10,0,0.83,0.725,2.2871647,0.06425
581,14,0,0.92,0.85,2.381446,0.09927
581,16,0,0.88,0.865,2.3154166,0.09766
581,8,0,0.92,0.925,2.3915708,0.11194
581,13,1,0.78,0.82,2.4868417,0.10429
581,11,0,0.84,0.83,2.2792173,0.08444
581,3,1,0.9,0.915,2.5867983,0.17142
581,12,1,0.875,0.91,2.5733296,0.16075
582,12,1,0.875,0.91,2.5461783,0.14987
582,13,1,0.78,0.82,2.496506,0.09659
582,3,1,0.9,0.915,2.56193,0.16514
582,16,0,0.88,0.865,2.3269965,0.09020
582,14,0,0.92,0.85,2.3898787,0.09153
582,11,0,0.84,0.83,2.2805246,0.08294
582,2,0,0.84,0.825,2.318026,0.07553
582,7,1,0.9,0.85,2.5440112,0.14501
583,15,1,0.91,0.875,2.5687702,0.18517
583,2,0,0.84,0.825,2.3497424,0.08024
583,11,0,0.84,0.83,2.3087951,0.08678
583,9,1,0.85,0.775,2.5075412,0.13190
583,5,0,0.86,0.8,2.3012152,0.09404
583,6,0,0.89,0.875,2.3055976,0.12412
583,13,1,0.78,0.82,2.4796386,0.11958
583,10,0,0.83,0.725,2.3149568,0.06954
584,7,1,0.9,0.85,2.5366731,0.14506
584,2,0,0.84,0.825,2.3117903,0.07518
584,1,1,0.91,0.85,2.5381553,0.14800
584,15,1,0.91,0.875,2.5302616,0.15752
584,3,1,0.9,0.915,2.5430678,0.15925
584,11,0,0.84,0.83,2.2770318,0.08250
584,16,0,0.88,0.865,2.4379603,0.06736
584,10,0,0.83,0.725,2.2974397,0.06209
585,16,0,0.88,0.865,2.3190561,0.09332
585,12,1,0.875,0.91,2.5451134,0.13831
585,9,1,0.85,0.775,2.4994463,0.10075
585,13,1,0.78,0.82,2.4615892,0.09747
585,2,0,0.84,0.825,2.3370148,0.06986
585,14,0,0.92,0.85,2.3624548,0.09600
585,15,1,0.91,0.875,2.5288841,0.15358
585,1,1,0.91,0.85,2.5333604,0.14872
586,7,1,0.9,0.85,2.606003,0.12411
586,3,1,0.9,0.915,2.5591246,0.16106
586,10,0,0.83,0.725,2.3147028,0.05857
586,8,0,0.92,0.925,2.3857971,0.11807
586,1,1,0.91,0.85,2.5459745,0.15376
586,13,1,0.78,0.82,2.4657318,0.10198
586,2,0,0.84,0.825,2.3337167,0.07409
586,4,1,0.84,0.78,2.5263751,0.10289
587,8,0,0.92,0.925,2.419335,0.10579
587,15,1,0.91,0.875,2.544461,0.16584
587,9,1,0.85,0.775,2.503555,0.11140
587,3,1,0.9,0.915,2.6069455,0.14504
587,10,0,0.83,0.725,2.3047847,0.05899
587,12,1,0.875,0.91,2.5479154,0.14730
587,5,0,0.86,0.8,2.3104659,0.08256
587,2,0,0.84,0.825,2.3147956,0.07772
588,2,0,0.84,0.825,2.3147377,0.07888
588,16,0,0.88,0.865,2.3171768,0.10327
588,13,1,0.78,0.82,2.4752894,0.11454
588,8,0,0.92,0.925,2.3591953,0.12278
588,14,0,0.92,0.85,2.3582253,0.10603
588,6,0,0.89,0.875,2.3102106,0.10998
588,7,1,0.9,0.85,2.5503743,0.16117
588,9,1,0.85,0.775,2.6047666,0.09677
589,5,0,0.86,0.8,2.287471,0.08675
589,12,1,0.875,0.91,2.6211026,0.13779
589,2,0,0.84,0.825,2.3146034,0.07496
589,16,0,0.88,0.865,2.3169916,0.09919
589,13,1,0.78,0.82,2.5102416,0.09576
589,15,1,0.91,0.875,2.5478452,0.17168
589,6,0,0.89,0.875,2.3150907,0.10867
589,8,0,0.92,0.925,2.3940394,0.11890
590,3,1,0.9,0.915,2.60955,0.15465
590,16,0,0.88,0.865,2.323676,0.09388
590,11,0,0.84,0.83,2.2987944,0.08104
590,14,0,0.92,0.85,2.3684593,0.09792
590,6,0,0.89,0.875,2.3020672,0.10747
590,12,1,0.875,0.91,2.5580534,0.15443
590,5,0,0.86,0.8,2.2898525,0.08477
590,4,1,0.84,0.78,2.4884665,0.12171
591,3,1,0.9,0.915,2.5565206,0.17059
591,2,0,0.84,0.825,2.3127818,0.07778
591,9,1,0.85,0.775,2.5215404,0.10894
591,8,0,0.92,0.925,2.3981205,0.10668
591,5,0,0.86,0.8,2.2983023,0.07727
591,6,0,0.89,0.875,2.296379,0.10685
591,7,1,0.9,0.85,2.5552179,0.14728
591,14,0,0.92,0.85,2.3697592,0.09984
592,15,1,0.91,0.875,2.531266,0.16454
592,8,0,0.92,0.925,2.3939331,0.10499
592,7,1,0.9,0.85,2.5305342,0.13737
592,4,1,0.84,0.78,2.5474223,0.08892
592,5,0,0.86,0.8,2.3007202,0.07739
592,13,1,0.78,0.82,2.4919872,0.09158
592,12,1,0.875,0.91,2.566024,0.13106
592,14,0,0.92,0.85,2.3687655,0.10151
593,4,1,0.84,0.78,2.468135,0.12404
593,7,1,0.9,0.85,2.5566054,0.15401
593,11,0,0.84,0.83,2.2870653,0.08428
593,14,0,0.92,0.85,2.3624218,0.09867
593,8,0,0.92,0.925,2.360962,0.11944
593,10,0,0.83,0.725,2.2894868,0.06193
593,13,1,0.78,0.82,2.5677771,0.07880
593,15,1,0.91,0.875,2.5491241,0.17346
594,5,0,0.86,0.8,2.3053058,0.08806
594,2,0,0.84,0.825,2.3868413,0.06656
594,4,1,0.84,0.78,2.4661441,0.11195
594,13,1,0.78,0.82,2.4518113,0.09728
594,9,1,0.85,0.775,2.5178143,0.10038
594,7,1,0.9,0.85,2.5327306,0.14427
594,1,1,0.91,0.85,2.5602893,0.14198
594,12,1,0.875,0.91,2.5444479,0.14706
595,11,0,0.84,0.83,2.2761967,0.08713
595,12,1,0.875,0.91,2.5457518,0.15542
595,9,1,0.85,0.775,2.4753751,0.12118
595,13,1,0.78,0.82,2.4628328,0.10478
595,16,0,0.88,0.865,2.3169253,0.09748
595,15,1,0.91,0.875,2.5964261,0.14637
595,8,0,0.92,0.925,2.3634555,0.12925
595,10,0,0.83,0.725,2.3547985,0.05512
596,9,1,0.85,0.775,2.4801998,0.12029
596,13,1,0.78,0.82,2.4918216,0.10103
596,10,0,0.83,0.725,2.3442697,0.05338
596,1,1,0.91,0.85,2.5506506,0.15834
596,5,0,0.86,0.8,2.2912605,0.08390
596,3,1,0.9,0.915,2.5571358,0.16592
596,14,0,0.92,0.85,2.3835807,0.09528
596,8,0,0.92,0.925,2.388585,0.11604
597,14,0,0.92,0.85,2.3579349,0.10550
597,4,1,0.84,0.78,2.4881859,0.12914
597,5,0,0.86,0.8,2.3046671,0.08505
597,8,0,0.92,0.925,2.3623881,0.12259
597,12,1,0.875,0.91,2.5698671,0.16035
597,13,1,0.78,0.82,2.5108889,0.10446
597,16,0,0.88,0.865,2.3392155,0.09968
597,11,0,0.84,0.83,2.2959102,0.08741
598,1,1,0.91,0.85,2.5347174,0.15563
598,4,1,0.84,0.78,2.483542,0.11196
598,5,0,0.86,0.8,2.298326,0.08307
598,7,1,0.9,0.85,2.5349651,0.13927
598,13,1,0.78,0.82,2.4875914,0.08969
598,2,0,0.84,0.825,2.3606583,0.06727
598,3,1,0.9,0.915,2.5634042,0.15568
598,16,0,0.88,0.865,2.3282169,0.09465
599,6,0,0.89,0.875,2.2979589,0.10838
599,10,0,0.83,0.725,2.3494587,0.05281
599,8,0,0.92,0.925,2.3542825,0.11707
599,4,1,0.84,0.78,2.4682598,0.11656
599,1,1,0.91,0.85,2.5394232,0.14821
599,7,1,0.9,0.85,2.5380845,0.14336
599,11,0,0.84,0.83,2.3769041,0.06189
599,3,1,0.9,0.915,2.6032072,0.14740
600,3,1,0.9,0.915,2.5243007,0.14381
600,4,1,0.84,0.78,2.478496,0.09272
600,15,1,0.91,0.875,2.5217784,0.13380
600,14,0,0.92,0.85,2.3684953,0.08280
600,1,1,0.91,0.85,2.5164008,0.12913
600,7,1,0.9,0.85,2.6645337,0.08554
600,8,0,0.92,0.925,2.3569044,0.10425
600,12,1,0.875,0.91,2.5266294,0.13029
